Date,Sample,Sample_type,Sample_weight_mg,N_retention_time_min,N_response,N_weight_mg,N_weight%,N_peak_type,N_element,N_C_Response,C_rentention_time_min,C_response,C_weight_mg,C_weight_per,C_peak_type,C_element,C_C_response_ratio,
4/19/21,359,unknown,12.481,,,,,,,,2.651,655.454,0.243,1.95,Refer,Carbon,1,
4/19/21,360,unknown,13.947,,,,,,,,2.639,1369.864,0.499,3.58,Refer,Carbon,1,
4/19/21,361,unknown,12.613,,,,,,,,2.647,498.312,0.186,1.47,Refer,Carbon,1,
4/19/21,362,unknown,11.707,,,,,,,,2.676,130.779,0.05,0.42,Refer,Carbon,1,
4/19/21,363,unknown,14.825,,,,,,,,2.664,375.756,0.141,0.95,Refer,Carbon,1,
4/19/21,364,unknown,10.621,,,,,,,,2.649,605.293,0.225,2.12,Refer,Carbon,1,
4/19/21,365,unknown,12.304,,,,,,,,2.663,280.041,0.105,0.86,Refer,Carbon,1,
4/19/21,365,unknown,14.666,,,,,,,,2.687,350.93,0.132,0.9,Refer,Carbon,1,
check,bypass1,bypass,0,,,,,,,,2.952,32.801,0.005,100,Refer,Carbon,1,
,bypass2,bypass,0,,,,,,,,,,,,,,,
,bypass3,bypass,0,,,,,,,,2.952,146.57,0.047,100,Refer,Carbon,1,
,blankcell1,blank,0,,,,,,,,2.844,179.845,0.059,100,Refer,Carbon,1,
,blankcapsule1,blank,0,,,,,,,,2.917,53.116,0.013,100,Refer,Carbon,1,
,standard1,standard,0.588,,,,,,,,2.745,1161.45,0.42,71.49,Refer,Carbon,1,
,standard2,standard,0.762,,,,,,,,2.753,1474.08,0.535,70.26,Refer,Carbon,1,
,standard3,standard,0.974,,,,,,,,2.691,1903.425,0.693,71.19,Refer,Carbon,1,
,standard4,standard,1.197,,,,,,,,2.705,2337.414,0.853,71.27,Refer,Carbon,1,
,blank,blank,0,,,,,,,,2.935,21.523,0.001,100,Refer,Carbon,1,
,366,unknown,10.521,,,,,,,,2.883,200.484,0.067,0.63,Refer,Carbon,1,
,367,unknown,14.964,,,,,,,,2.841,171.959,0.056,0.38,Refer,Carbon,1,
,368,unknown,10.281,,,,,,,,2.884,328.881,0.114,1.11,Refer,Carbon,1,
,369,unknown,12.624,,,,,,,,2.805,357.849,0.125,0.99,Refer,Carbon,1,
,370,unknown,13.101,,,,,,,,2.871,199.018,0.066,0.51,Refer,Carbon,1,
,371,unknown,15.356,,,,,,,,2.893,199.375,0.066,0.43,Refer,Carbon,1,
,372,unknown,14.036,,,,,,,,2.875,237.135,0.08,0.57,Refer,Carbon,1,
,373,unknown,11.031,,,,,,,,2.848,1255.937,0.455,4.13,Refer,Carbon,1,
,374,unknown,10.892,,,,,,,,2.717,2439.452,0.891,8.18,Refer,Carbon,1,
,375,unknown,16.942,,,,,,,,2.72,1960.68,0.714,4.22,Refer,Carbon,1,
,376,unknown,13.763,,,,,,,,2.839,952.196,0.343,2.49,Refer,Carbon,1,
,376,unknown,12.507,,,,,,,,2.724,1517.58,0.551,4.41,Refer,Carbon,1,
4/21/21,blankcapsule1,blank,0,,,,,,,,,,,,,,,
4/21/21,bypass,bypass,0,1.817,1856.967,0.601,15.1,Refer,Nitrogen,0.07,3.083,26476.647,3.382,84.9,Refer,Carbon,1,
4/21/21,bypass,bypass,0,1.805,84.968,0.028,6.89,Refer,Nitrogen,0.028,3.088,3071.181,0.376,93.11,Refer,Carbon,1,
4/21/21,bypass,bypass,0,1.824,86.044,0.028,5.62,Refer,Nitrogen,0.022,3.073,3825.766,0.473,94.38,Refer,Carbon,1,
4/21/21,blankcell1,blank,0,,,,,,,,3.329,9.198,N/A,N/A,Error,Carbon,1,
4/21/21,standard1,standard,0.549,1.804,179.164,0.058,10.63,Refer,Nitrogen,0.055,3.083,3231.559,0.397,72.31,Refer,Carbon,1,
4/21/21,standard2,standard,0.818,1.803,263.236,0.086,10.46,Refer,Nitrogen,0.056,3.052,4728.012,0.589,72.02,Refer,Carbon,1,
4/21/21,standard3,standard,1.016,1.805,326.681,0.106,10.44,Refer,Nitrogen,0.056,3.021,5802.154,0.727,71.56,Refer,Carbon,1,
4/21/21,standard4,standard,1.294,1.807,409.846,0.133,10.28,Refer,Nitrogen,0.056,3,7294.64,0.919,70.99,Refer,Carbon,1,
4/21/21,blankcapsule2,blank,0,,,,,,,,,,,,,,,
4/21/21,441,unknown,8.59,1.836,16.843,0.006,0.07,Refer,Nitrogen,0.022,3.16,759.147,0.08,0.93,Refer,Carbon,1,
4/21/21,442,unknown,8.893,1.824,14.322,0.005,0.06,Refer,Nitrogen,0.006,3.121,2290.677,0.276,3.11,Refer,Carbon,1,
4/21/21,443,unknown,18.597,1.839,47.522,0.016,0.08,Refer,Nitrogen,0.03,3.147,1584.715,0.186,1,Refer,Carbon,1,
4/21/21,444,unknown,11.219,1.825,113.784,0.037,0.33,Refer,Nitrogen,0.02,3.039,5573.443,0.698,6.22,Refer,Carbon,1,
4/21/21,445,unknown,12.035,1.823,64.821,0.021,0.18,Refer,Nitrogen,0.021,3.103,3048.23,0.373,3.1,Refer,Carbon,1,
4/21/21,446,unknown,8.391,1.825,52.772,0.017,0.21,Refer,Nitrogen,0.021,3.104,2545.127,0.309,3.68,Refer,Carbon,1,
4/21/21,447,unknown,11.215,1.828,21.885,0.007,0.07,Refer,Nitrogen,0.022,3.159,985.491,0.109,0.97,Refer,Carbon,1,
4/21/21,448,unknown,10.669,1.831,40.543,0.013,0.13,Refer,Nitrogen,0.016,3.113,2510.429,0.304,2.85,Refer,Carbon,1,
4/21/21,449,unknown,11.299,1.845,292.875,0.095,0.84,Refer,Nitrogen,0.014,2.823,21539.323,2.748,24.32,Refer,Carbon,1,
4/21/21,450,unknown,11.715,1.821,110.725,0.036,0.31,Refer,Nitrogen,0.018,3.029,6206.177,0.779,6.65,Refer,Carbon,1,
4/21/21,451,unknown,14.948,1.84,481.971,0.156,1.05,Refer,Nitrogen,0.022,2.819,21435.55,2.734,18.29,Refer,Carbon,1,
4/21/21,451,unknown,16.568,1.835,538.802,0.175,1.05,Refer,Nitrogen,0.022,2.784,24610.368,3.142,18.96,Refer,Carbon,1,
4/21/21,standard5,standard,0.508,1.809,156.357,0.051,10.03,Refer,Nitrogen,0.052,3.1,2995.396,0.367,72.18,Refer,Carbon,1,
4/21/21,blankcell2,blank,0,,,,,,,,,,,,,,,
4/21/21,452,unknown,19.802,1.843,351.937,0.114,0.58,Refer,Nitrogen,0.017,2.836,20841.572,2.658,13.42,Refer,Carbon,1,
4/21/21,453,unknown,19.368,1.857,308.095,0.1,0.52,Refer,Nitrogen,0.014,2.837,21497.853,2.742,14.16,Refer,Carbon,1,
4/21/21,454,unknown,13.174,1.849,223.162,0.073,0.55,Refer,Nitrogen,0.018,2.939,12099.287,1.536,11.66,Refer,Carbon,1,
4/21/21,455,unknown,13.391,1.84,419.915,0.136,1.02,Refer,Nitrogen,0.02,2.84,20959.582,2.673,19.96,Refer,Carbon,1,
4/21/21,456,unknown,16.363,1.84,262.109,0.085,0.52,Refer,Nitrogen,0.017,2.88,15788.16,2.009,12.28,Refer,Carbon,1,
4/21/21,457,unknown,9.612,1.849,237.73,0.077,0.8,Refer,Nitrogen,0.023,2.975,10495.699,1.33,13.83,Refer,Carbon,1,
4/21/21,458,unknown,14.636,1.864,361.989,0.118,0.8,Refer,Nitrogen,0.013,2.788,27372.43,3.497,23.89,Refer,Carbon,1,
4/21/21,459,unknown,16.591,1.843,120.325,0.039,0.24,Refer,Nitrogen,0.022,3.056,5510.652,0.69,4.16,Refer,Carbon,1,
4/21/21,460,unknown,16.581,1.861,283.337,0.092,0.56,Refer,Nitrogen,0.015,2.88,18947.125,2.415,14.56,Refer,Carbon,1,
4/21/21,461,unknown,20.146,1.857,180.643,0.059,0.29,Refer,Nitrogen,0.022,3.011,8301.557,1.048,5.2,Refer,Carbon,1,
4/21/21,461,unknown,12.911,1.839,138.633,0.045,0.35,Refer,Nitrogen,0.021,3.029,6518.404,0.819,6.34,Refer,Carbon,1,
4/21/21,standard6,standard,1.594,1.816,503.117,0.163,10.24,Refer,Nitrogen,0.056,2.976,8929.595,1.129,70.8,Refer,Carbon,1,
4/21/21,blankcell3,blank,0,,,,,,,,,,,,,,,
4/21/21,462,unknown,18.032,1.851,377.55,0.123,0.68,Refer,Nitrogen,0.02,2.853,19340.579,2.465,13.67,Refer,Carbon,1,
4/21/21,463,unknown,18.124,1.845,143.829,0.047,0.26,Refer,Nitrogen,0.023,3.052,6386.595,0.802,4.43,Refer,Carbon,1,
4/21/21,464,unknown,17.663,1.877,496.962,0.161,0.91,Refer,Nitrogen,0.012,2.677,43068.839,5.512,31.21,Refer,Carbon,1,
4/21/21,465,unknown,14.446,1.848,495.861,0.161,1.11,Refer,Nitrogen,0.017,2.759,30037.037,3.839,26.57,Refer,Carbon,1,
4/21/21,466,unknown,14.192,1.847,329.254,0.107,0.75,Refer,Nitrogen,0.031,2.961,10636.432,1.348,9.5,Refer,Carbon,1,
4/21/21,467,unknown,21.966,1.864,471.425,0.153,0.7,Refer,Nitrogen,0.013,2.715,35652.551,4.56,20.76,Refer,Carbon,1,
4/21/21,468,unknown,18.699,1.849,326.402,0.106,0.57,Refer,Nitrogen,0.028,2.956,11583.209,1.469,7.86,Refer,Carbon,1,
4/21/21,469,unknown,13.034,1.861,519.196,0.168,1.29,Refer,Nitrogen,0.038,2.924,13667.693,1.737,13.33,Refer,Carbon,1,
4/21/21,470,unknown,13.582,1.845,528.232,0.171,1.26,Refer,Nitrogen,0.016,2.711,34017.204,4.35,32.03,Refer,Carbon,1,
4/21/21,471,unknown,14.034,1.841,388.698,0.126,0.9,Refer,Nitrogen,0.025,2.893,15800.581,2.011,14.33,Refer,Carbon,1,
4/21/21,471,unknown,19.125,1.851,646.826,0.21,1.1,Refer,Nitrogen,0.028,2.809,23129.602,2.952,15.43,Refer,Carbon,1,
4/21/21,standard7,standard,1.887,1.811,607.914,0.197,10.45,Refer,Nitrogen,0.058,2.94,10551.711,1.337,70.85,Refer,Carbon,1,
4/21/21,blankcell4,blank,0,,,,,,,,,,,,,,,
4/21/21,393,unknown,12.069,1.832,21.951,0.007,0.06,Refer,Nitrogen,0.026,3.159,839.78,0.09,0.74,Refer,Carbon,1,
4/21/21,394,unknown,13.765,1.835,27.952,0.009,0.07,Refer,Nitrogen,0.018,3.156,1515.636,0.177,1.28,Refer,Carbon,1,
4/21/21,395,unknown,9.551,1.841,16.241,0.006,0.06,Refer,Nitrogen,0.024,3.168,686.359,0.07,0.74,Refer,Carbon,1,
4/21/21,396,unknown,12.529,1.835,18.559,0.006,0.05,Refer,Nitrogen,0.024,3.163,762.268,0.08,0.64,Refer,Carbon,1,
4/21/21,397,unknown,15.385,1.831,61.12,0.02,0.13,Refer,Nitrogen,0.021,3.116,2888.337,0.353,2.29,Refer,Carbon,1,
4/21/21,398,unknown,14.302,1.827,25.097,0.008,0.06,Refer,Nitrogen,0.017,3.139,1491.229,0.174,1.21,Refer,Carbon,1,
4/21/21,398,unknown,11.28,1.829,20.3,0.007,0.06,Refer,Nitrogen,0.018,3.155,1154.212,0.13,1.15,Refer,Carbon,1,
4/22/21,bypass,bypass,0,,,,,,,,2.111,146.104,N/A,N/A,Error,Carbon,1,
4/22/21,bypass,bypass,0,1.829,107.111,0.009,5.35,Refer,Nitrogen,0.024,3.087,4487.531,0.157,94.65,Refer,Carbon,1,
4/22/21,bypass,bypass,0,1.836,117.253,0.017,3.71,Refer,Nitrogen,0.017,3.027,6875.086,0.437,96.29,Refer,Carbon,1,
4/22/21,399,unknown,13.565,1.817,17.196,N/A,N/A,Error,Nitrogen,0.011,3.127,1612.288,N/A,N/A,Error,Carbon,1,
4/22/21,400,unknown,10.516,1.817,18.094,N/A,N/A,Error,Nitrogen,0.024,3.16,747.517,N/A,N/A,Error,Carbon,1,
4/22/21,401,unknown,16.03,1.825,27.319,N/A,N/A,Error,Nitrogen,0.023,3.144,1197.255,N/A,N/A,Error,Carbon,1,
4/22/21,402,unknown,10.859,1.825,119.353,0.018,0.17,Refer,Nitrogen,0.019,3.02,6338.851,0.374,3.45,Refer,Carbon,1,
4/22/21,403,unknown,11.206,1.825,16.266,N/A,N/A,Error,Nitrogen,0.018,3.137,903.51,N/A,N/A,Error,Carbon,1,
4/22/21,404,unknown,16.308,1.821,37.333,N/A,N/A,Error,Nitrogen,0.025,3.128,1471.554,N/A,N/A,Error,Carbon,1,
4/22/21,405,unknown,10.416,1.821,86.614,N/A,N/A,Error,Nitrogen,0.012,2.999,7041.089,0.457,4.38,Refer,Carbon,1,
4/22/21,406,unknown,10.991,1.821,43.719,N/A,N/A,Error,Nitrogen,0.01,3.064,4500.398,0.158,1.44,Refer,Carbon,1,
4/22/21,407,unknown,16.288,1.828,33.187,N/A,N/A,Error,Nitrogen,0.026,3.159,1283.597,N/A,N/A,Error,Carbon,1,
4/22/21,408,unknown,13.015,1.823,19.923,N/A,N/A,Error,Nitrogen,0.019,3.148,1045.579,N/A,N/A,Error,Carbon,1,
4/22/21,409,unknown,11.619,1.827,61.872,N/A,N/A,Error,Nitrogen,0.026,3.115,2404.216,N/A,N/A,Error,Carbon,1,
4/22/21,409,unknown,15.104,1.807,552.039,0.358,2.37,Refer,Nitrogen,0.056,2.936,9936.039,0.796,5.27,Refer,Carbon,1,
4/22/21,410,unknown,12.47,1.82,43.356,N/A,N/A,Error,Nitrogen,0.028,3.147,1564.517,N/A,N/A,Error,Carbon,1,
4/22/21,411,unknown,14.191,1.839,25.795,N/A,N/A,Error,Nitrogen,0.019,3.161,1324.849,N/A,N/A,Error,Carbon,1,
4/22/21,412,unknown,12.485,1.839,41.33,N/A,N/A,Error,Nitrogen,0.045,3.172,910.494,N/A,N/A,Error,Carbon,1,
4/22/21,413,unknown,11.232,1.831,35.318,N/A,N/A,Error,Nitrogen,0.027,3.151,1327.572,N/A,N/A,Error,Carbon,1,
4/22/21,414,unknown,10.913,1.829,26.426,N/A,N/A,Error,Nitrogen,0.015,3.128,1706.607,N/A,N/A,Error,Carbon,1,
4/22/21,415,unknown,10.038,1.827,26.079,N/A,N/A,Error,Nitrogen,0.03,3.153,867.811,N/A,N/A,Error,Carbon,1,
4/22/21,416,unknown,13.591,1.844,148.767,0.042,0.31,Refer,Nitrogen,0.015,2.975,9839.63,0.785,5.78,Refer,Carbon,1,
4/22/21,417,unknown,12.142,1.839,89.449,N/A,N/A,Error,Nitrogen,0.016,3.061,5677.421,0.297,2.44,Refer,Carbon,1,
4/22/21,418,unknown,14.247,1.831,31.459,N/A,N/A,Error,Nitrogen,0.027,3.159,1145.79,N/A,N/A,Error,Carbon,1,
4/22/21,419,unknown,15.895,1.831,28.244,N/A,N/A,Error,Nitrogen,0.026,3.156,1080.318,N/A,N/A,Error,Carbon,1,
4/22/21,420,unknown,16.066,1.815,495.366,0.313,1.95,Refer,Nitrogen,0.055,2.959,8968.678,0.683,4.25,Refer,Carbon,1,
4/22/21,420,unknown,15.33,,,,,,,,,,,,,,,
4/22/21,blank,blank,0,1.817,26.487,N/A,N/A,Error,Nitrogen,0.025,3.141,1050.145,N/A,N/A,Error,Carbon,1,
4/22/21,421,unknown,16.319,1.816,53.313,N/A,N/A,Error,Nitrogen,0.02,3.109,2657.458,N/A,N/A,Error,Carbon,1,
4/22/21,422,unknown,14.319,1.821,28.809,N/A,N/A,Error,Nitrogen,0.015,3.127,1963.107,N/A,N/A,Error,Carbon,1,
4/22/21,423,unknown,14.725,1.827,21.324,N/A,N/A,Error,Nitrogen,0.031,3.16,679.067,N/A,N/A,Error,Carbon,1,
4/22/21,424,unknown,14.458,1.825,21.719,N/A,N/A,Error,Nitrogen,0.027,3.144,801.822,N/A,N/A,Error,Carbon,1,
4/22/21,425,unknown,10.276,1.817,11.096,N/A,N/A,Error,Nitrogen,0.029,3.156,383.653,N/A,N/A,Error,Carbon,1,
4/22/21,426,unknown,13.201,1.82,21.628,N/A,N/A,Error,Nitrogen,0.029,3.143,739.872,N/A,N/A,Error,Carbon,1,
4/22/21,427,unknown,8.527,1.817,34.404,N/A,N/A,Error,Nitrogen,0.029,3.133,1178.613,N/A,N/A,Error,Carbon,1,
4/22/21,428,unknown,11.967,1.813,12.875,N/A,N/A,Error,Nitrogen,0.007,3.127,1833.123,N/A,N/A,Error,Carbon,1,
4/22/21,429,unknown,14.678,1.82,23.705,N/A,N/A,Error,Nitrogen,0.027,3.152,894.502,N/A,N/A,Error,Carbon,1,
4/22/21,430,unknown,9.062,1.804,355.273,0.204,2.25,Refer,Nitrogen,0.057,3.009,6257.187,0.365,4.02,Refer,Carbon,1,
4/22/21,429,unknown,10.378,,,,,,,,,,,,,,,
4/22/21,431,unknown,11.204,1.832,34.65,N/A,N/A,Error,Nitrogen,0.008,3.075,4370.33,0.143,1.28,Refer,Carbon,1,
4/22/21,432,unknown,10.247,1.825,49.508,N/A,N/A,Error,Nitrogen,0.009,3.047,5589.113,0.286,2.79,Refer,Carbon,1,
4/22/21,433,unknown,13.823,1.839,68.111,N/A,N/A,Error,Nitrogen,0.006,2.94,11439.245,0.973,7.04,Refer,Carbon,1,
4/22/21,434,unknown,14.756,1.865,220.843,0.098,0.66,Refer,Nitrogen,0.01,2.831,22215.455,2.237,15.16,Refer,Carbon,1,
4/22/21,435,unknown,13.336,1.831,50.867,N/A,N/A,Error,Nitrogen,0.009,3.041,5569.586,0.284,2.13,Refer,Carbon,1,
4/22/21,436,unknown,10.248,1.863,188.599,0.073,0.71,Refer,Nitrogen,0.006,2.756,29325.742,3.072,29.97,Refer,Carbon,1,
4/22/21,437,unknown,10.607,1.832,58.329,N/A,N/A,Error,Nitrogen,0.006,2.971,9088.869,0.697,6.57,Refer,Carbon,1,
4/22/21,438,unknown,7.693,1.839,68.835,N/A,N/A,Error,Nitrogen,0.01,3.033,6764.99,0.424,5.51,Refer,Carbon,1,
4/22/21,439,unknown,11.485,1.829,38.582,N/A,N/A,Error,Nitrogen,0.019,3.145,2023.827,N/A,N/A,Error,Carbon,1,
4/22/21,440,unknown,15.593,1.828,27.99,N/A,N/A,Error,Nitrogen,0.02,3.157,1373.313,N/A,N/A,Error,Carbon,1,
4/22/21,440,unknown,,,,,,,,,,,,,,,,
4/23/21,blank,blank,0,1.919,24884.907,0.185,69.92,Refer,Nitrogen,16.138,3.189,1541.973,0.08,30.08,Refer,Carbon,1,
4/23/21,bypass,bypass,0,1.953,7.711,N/A,N/A,Error,Nitrogen,0.125,3.275,61.505,N/A,N/A,Error,Carbon,1,
4/23/21,bypass,bypass,0,2.021,581.423,N/A,N/A,Error,Nitrogen,0.627,3.159,927.833,N/A,N/A,Error,Carbon,1,
4/23/21,bypass,bypass,0,2.005,4342.79,N/A,N/A,Error,Nitrogen,1.193,3.097,3638.717,0.392,100,Refer,Carbon,1,
4/23/21,blank,blank,0,1.892,20533.183,0.146,100,Refer,Nitrogen,???,,,,,,,,
4/23/21,blank,blank,0,1.981,11114.635,0.06,100,Refer,Nitrogen,???,,,,,,,,
4/23/21,standard,standard,0.59,1.995,6615.454,0.019,3.14,Refer,Nitrogen,1.866,3.132,3545.371,0.378,64.12,Refer,Carbon,1,
4/23/21,standard,standard,0.817,1.969,11840.822,0.066,8.11,Refer,Nitrogen,2.398,3.089,4937.109,0.586,71.69,Refer,Carbon,1,
4/23/21,standard,standard,1.065,1.976,11687.738,0.065,6.09,Refer,Nitrogen,1.848,3.056,6324.351,0.792,74.41,Refer,Carbon,1,
4/23/21,standard,standard,1.172,1.991,11187.871,0.06,5.14,Refer,Nitrogen,1.601,3.048,6986.734,0.891,76.04,Refer,Carbon,1,
4/23/21,blank,blank,1,1.956,17310.955,0.116,11.62,Refer,Nitrogen,1513.839,3.165,11.435,N/A,N/A,Error,Carbon,1,
4/23/21,94,unknown,17.651,2.045,3720.663,N/A,N/A,Error,Nitrogen,0.193,2.885,19270.459,2.722,15.42,Refer,Carbon,1,
4/23/21,251,unknown,15.976,1.947,18954.171,0.131,0.82,Refer,Nitrogen,13.608,3.204,1392.867,0.057,0.36,Refer,Carbon,1,
4/23/21,309,unknown,18.718,2.045,2154.837,N/A,N/A,Error,Nitrogen,0.081,2.827,26619.387,3.817,20.39,Refer,Carbon,1,
4/23/21,377,unknown,14.266,1.948,18489.315,0.127,0.89,Refer,Nitrogen,6.83,3.167,2707.092,0.253,1.78,Refer,Carbon,1,
4/23/21,378,unknown,17.668,1.969,13520.634,0.082,0.46,Refer,Nitrogen,1.231,2.993,10986.072,1.487,8.42,Refer,Carbon,1,
4/23/21,379,unknown,15.454,1.945,20446.02,0.145,0.94,Refer,Nitrogen,14.249,3.184,1434.953,0.064,0.41,Refer,Carbon,1,
4/23/21,380,unknown,17.672,1.943,20027.022,0.141,0.8,Refer,Nitrogen,8.916,3.165,2246.265,0.185,1.05,Refer,Carbon,1,
4/23/21,381,unknown,15.923,1.869,647.485,N/A,N/A,Error,Nitrogen,???,,,,,,,,
4/23/21,382,unknown,14.601,1.964,14344.446,0.089,0.61,Refer,Nitrogen,5.803,3.164,2471.95,0.218,1.5,Refer,Carbon,1,
4/23/21,383,unknown,16.815,2.061,1618.877,N/A,N/A,Error,Nitrogen,0.063,2.812,25700.057,3.68,21.89,Refer,Carbon,1,
4/23/21,383,unknown,14.654,2.015,6136.55,0.014,0.1,Refer,Nitrogen,0.293,2.86,20923.726,2.968,20.26,Refer,Carbon,1,
4/26/21,511,unknown,11.381,1.749,352.34,0.128,1.12,Refer,Nitrogen,0.013,2.679,26592.978,4.646,40.82,Refer,Carbon,1,
4/26/21,bypass1,bypass1,0,1.739,247.645,0.078,2.89,Refer,Nitrogen,0.016,2.8,15789.804,2.634,97.11,Refer,Carbon,1,
4/26/21,bypass2,bypass2,0,1.724,232.552,0.071,4.28,Refer,Nitrogen,0.023,2.851,10222.241,1.598,95.72,Refer,Carbon,1,
4/26/21,bypass3,bypass3,0,1.72,52.54,N/A,N/A,Error,Nitrogen,0.016,3.003,3332.452,0.315,100,Refer,Carbon,1,
4/26/21,blankcell1,blankcell1,0,1.905,4.63,N/A,N/A,Error,Nitrogen,???,,,,,,,,
4/26/21,blankcapsule1,blankcapsule1,0,1.908,5.366,N/A,N/A,Error,Nitrogen,???,,,,,,,,
4/26/21,standard1,standard1,0.528,1.693,129.341,0.023,4.35,Refer,Nitrogen,0.055,3,2332.987,0.129,24.36,Refer,Carbon,1,
4/26/21,standard2,standard2,0.772,1.693,195.551,0.054,7,Refer,Nitrogen,0.053,2.975,3656.947,0.375,48.59,Refer,Carbon,1,
4/26/21,standard3,standard3,0.9,1.697,235.12,0.073,8.07,Refer,Nitrogen,0.054,2.953,4315.012,0.498,55.29,Refer,Carbon,1,
4/26/21,standard4,standard4,1.354,1.7,350.656,0.127,9.37,Refer,Nitrogen,0.055,2.897,6426.681,0.891,65.79,Refer,Carbon,1,
4/26/21,blankcapsule2,blankcapsule2,0,,,,,,,,3.244,6.613,N/A,N/A,Error,Carbon,1,
4/26/21,464,unknown,15.439,1.744,346.033,0.125,0.81,Refer,Nitrogen,0.01,2.607,34473.465,6.113,39.59,Refer,Carbon,1,
4/26/21,465,unknown,14.521,1.728,339.831,0.122,0.84,Refer,Nitrogen,0.014,2.669,25086.751,4.365,30.06,Refer,Carbon,1,
4/26/21,466,unknown,16.369,1.732,337.289,0.121,0.74,Refer,Nitrogen,0.026,2.815,13218.242,2.155,13.17,Refer,Carbon,1,
4/26/21,467,unknown,14.344,1.727,234.429,0.072,0.5,Refer,Nitrogen,0.012,2.739,19688.42,3.36,23.42,Refer,Carbon,1,
4/26/21,468,unknown,15.554,1.724,243.79,0.077,0.49,Refer,Nitrogen,0.029,2.879,8488.115,1.275,8.19,Refer,Carbon,1,
4/26/21,469,unknown,17.716,1.737,589.657,0.239,1.35,Refer,Nitrogen,0.037,2.772,15995.768,2.673,15.09,Refer,Carbon,1,
4/26/21,470,unknown,15.489,1.744,459.449,0.178,1.15,Refer,Nitrogen,0.014,2.629,32234.741,5.696,36.77,Refer,Carbon,1,
4/26/21,471,unknown,16.162,1.731,367.047,0.135,0.83,Refer,Nitrogen,0.025,2.791,14431.785,2.381,14.73,Refer,Carbon,1,
4/26/21,472,unknown,16.568,1.74,356.821,0.13,0.78,Refer,Nitrogen,0.024,2.792,15074.758,2.501,15.1,Refer,Carbon,1,
4/26/21,473,unknown,15.717,1.741,237.865,0.074,0.47,Refer,Nitrogen,0.012,2.736,20438.43,3.5,22.27,Refer,Carbon,1,
4/26/21,474,unknown,16.586,1.729,305.273,0.106,0.64,Refer,Nitrogen,0.025,2.82,12010.466,1.93,11.64,Refer,Carbon,1,
4/26/21,474,unknown,19.761,1.729,209.806,0.061,0.31,Refer,Nitrogen,0.023,2.883,9086.213,1.386,7.01,Refer,Carbon,1,
4/26/21,standard5,standard5,0.941,1.705,246.59,0.078,8.29,Refer,Nitrogen,0.053,2.949,4673.032,0.564,59.97,Refer,Carbon,1,
4/26/21,blankcell2,blankcell2,0,,,,,,,,,,,,,,,
4/26/21,475,unknown,18.2,1.733,148.891,0.032,0.18,Refer,Nitrogen,0.023,2.939,6617.08,0.926,5.09,Refer,Carbon,1,
4/26/21,476,unknown,17.44,1.749,375.031,0.138,0.79,Refer,Nitrogen,0.015,2.68,25843.934,4.506,25.84,Refer,Carbon,1,
4/26/21,477,unknown,18.736,1.745,316.924,0.111,0.59,Refer,Nitrogen,0.014,2.713,23008.686,3.978,21.23,Refer,Carbon,1,
4/26/21,478,unknown,14.98,1.729,119.909,0.019,0.12,Refer,Nitrogen,0.015,2.9,8105.522,1.203,8.03,Refer,Carbon,1,
4/26/21,479,unknown,15.449,1.755,649.611,0.267,1.73,Refer,Nitrogen,0.016,2.573,39769.705,7.099,45.95,Refer,Carbon,1,
4/26/21,480,unknown,19.056,1.756,824.95,0.349,1.83,Refer,Nitrogen,0.023,2.613,35524.579,6.309,33.11,Refer,Carbon,1,
4/26/21,481,unknown,17.963,1.74,281.876,0.095,0.53,Refer,Nitrogen,0.013,2.727,21586.566,3.713,20.67,Refer,Carbon,1,
4/26/21,482,unknown,15.129,1.74,274.58,0.091,0.6,Refer,Nitrogen,0.022,2.828,12459.894,2.014,13.31,Refer,Carbon,1,
4/26/21,483,unknown,19.359,1.744,158.65,0.037,0.19,Refer,Nitrogen,0.011,2.812,14089.792,2.318,11.97,Refer,Carbon,1,
4/26/21,484,unknown,18.799,1.769,764.534,0.321,1.71,Refer,Nitrogen,0.018,2.581,41811.934,7.479,39.79,Refer,Carbon,1,
4/26/21,485,unknown,17.854,1.737,352.605,0.128,0.72,Refer,Nitrogen,0.015,2.711,22988.267,3.974,22.26,Refer,Carbon,1,
4/26/21,485,unknown,15.113,1.741,262.622,0.086,0.57,Refer,Nitrogen,0.013,2.732,20517.666,3.514,23.25,Refer,Carbon,1,
4/26/21,standard6,standard6,1.29,1.717,350.421,0.127,9.82,Refer,Nitrogen,0.055,2.931,6374.862,0.881,68.31,Refer,Carbon,1,
4/26/21,blankcell3,blankcell3,0,,,,,,,,,,,,,,,
4/26/21,486,unknown,18.994,1.749,345.689,0.124,0.66,Refer,Nitrogen,0.016,2.732,21752.657,3.744,19.71,Refer,Carbon,1,
4/26/21,487,unknown,18.585,1.759,666.003,0.275,1.48,Refer,Nitrogen,0.026,2.696,25813.463,4.5,24.22,Refer,Carbon,1,
4/26/21,488,unknown,18.258,1.748,250.608,0.08,0.44,Refer,Nitrogen,0.025,2.873,9973.137,1.551,8.5,Refer,Carbon,1,
4/26/21,489,unknown,15.272,1.761,561.505,0.226,1.48,Refer,Nitrogen,0.014,2.575,40629.629,7.259,47.53,Refer,Carbon,1,
4/26/21,490,unknown,15.943,1.763,221.609,0.066,0.42,Refer,Nitrogen,0.006,2.583,38071.308,6.783,42.54,Refer,Carbon,1,
